-0.26381,-0.098613,-0.95702,-0.59963,0.40279,0.36658,0.37561,-0.46404,-0.15559,0.14685,0.11006,-0.032223,0.12306,0.059907,-0.058832,-0.13228,-0.036593,0.15846,-0.093658,-0.025387,-0.11091,-0.0024201,-0.026896,-0.019122,-0.15922,0.0267,0.27771,-0.032281,0.10986,-0.0064586,0.19719,0.028282,-0.1183,-0.18843,0.054163,-0.020002,-0.080552,-0.22753,-0.01857,0.028896,-0.02465,-0.0099428,0.19591,0.11491,0.19934,-0.0049042,0.24239,-0.056982,0.071643,0.047833,0.079568,-0.13295,-0.021217,-0.09209,0.050242,0.01903,0.10824,0.12269,0.00016551,0.089936,-0.0094995,-0.089652,0.20535,-0.03992,-0.089643,0.014373,0.25057,0.0017998,-0.084544,0.077751,0.055763,-0.14982,0.075353,-0.075798,0.0039996,-0.014631,-0.015648,-0.097121,0.014673,0.033439,-0.026719,-0.024841,-0.0052424,-0.023383,-0.067266,-0.0020346,0.0019135,-0.031223,0.09578,-0.0032084,0.053443,-0.04465,-0.085351,0.0045694,0.0027177,0.013965,-0.023196,0.14424,0.017395,0.017151,0.016495,0.0021496,-0.072925,0.014138,-0.010416,-0.030824,0.095997,0.028008,0.061194,0.059182,0.014079,-0.0061994,-0.0269,0.011126,-0.045883,0.038629,0.018357,0.0074996,-0.028216,-0.00094951,0.033312,-0.030009,0.0028928,0.012071,-0.033549,-0.036455,0.056488,-0.0085971,-0.0096956,0.036942,0.0067525,-0.020676,-0.069879,0.016158,-0.0058165,0.010213,0.00029157,0.0017827,-0.017099,-0.0171,0.036514,-0.018769,0.010923,-0.0031781,-0.0045536,0.013518,0.020621,0.001876,-0.0091568,0.0008547,0.0072032,-0.0039269,0.0039421,0.0070655,0.020523,0.012968,0.0097193,0.022748,-0.031813,0.014294,-0.00026658,0.0055621,0.013705,0.0060957,-0.019985,0.015611,0.0037073,-0.0081223,-0.022916,0.0021424,-0.015228,-0.0044627,3.6705e-05,-0.005602,0.0096366,0.0016118,0.00079978,-0.015711,0.011814,0.027964,0.018144,-0.0062442,-0.0068629,-0.012736,0.0023688,0.0071643,0.013661,5.8622e-05,0.006205
-0.81519,0.03183,-0.59342,-0.29491,-0.35484,0.022237,-0.34208,0.62847,0.14783,-0.11033,-0.29956,-0.33571,0.5461,0.077212,0.4866,-0.0088781,0.20881,-0.15388,-0.35924,0.010134,0.21712,0.20023,-0.18382,0.25521,0.11787,-0.12412,0.22045,-0.18795,0.11564,-0.098339,-0.11033,-0.056057,0.024875,0.13312,-0.18164,-0.091002,0.021163,-0.05067,-0.12624,0.12345,0.20651,0.095824,-0.10341,0.0058562,0.050558,0.075956,-0.10998,-0.029882,0.019646,-0.070111,0.018989,0.069675,-0.023959,0.054539,0.0091763,-0.10092,-0.14447,-0.01812,0.13115,0.11571,0.037383,-0.050411,0.048892,0.0093444,-0.16455,0.081814,-0.0036409,-0.048043,0.053496,-0.044305,-0.01537,0.029163,0.072985,-0.076162,0.063975,0.0066824,-0.057398,0.068464,0.013842,0.012739,-0.11851,-0.015248,0.030845,-0.047066,-0.05388,0.036754,0.020206,0.050978,0.010995,0.011489,-0.11655,-0.046823,0.075631,0.012823,0.049277,-0.044058,0.096418,-0.016127,0.065772,-0.0054335,0.0078192,-0.0337,-0.051647,-0.0088303,0.0054549,-0.034448,0.0084845,0.066781,0.0032435,0.046017,-0.005352,0.039916,-0.0054847,-0.011456,0.062197,0.033269,0.053428,-0.074449,-0.044505,0.035696,-0.022386,-0.028987,-0.0067159,0.024199,0.011678,-0.045043,-0.049819,0.06103,-0.029138,0.038586,-0.024007,0.012526,-0.058526,-0.0082489,0.027138,-0.013281,-0.01209,0.043225,0.0034418,0.042228,0.027233,0.0010697,0.0031311,0.0013624,0.048087,0.020166,0.033201,0.035638,-0.013093,-0.014955,0.0024991,0.017642,-0.036037,-0.019533,0.029339,0.014049,0.0086846,-0.0019245,0.003222,0.0067022,-0.022985,-0.0023709,-0.001822,-0.024331,0.0080474,-0.014131,0.0065782,0.002065,0.0027963,0.012827,0.014031,0.0021408,0.014363,-0.0078313,-0.019416,-0.011964,0.0049499,0.0086131,0.0035957,0.0014953,0.009964,-0.0068728,0.0034431,-0.0033217,0.009696,-0.0034315,0.0062237,-0.0020985,-0.00017377
-0.5275,0.71376,-0.77982,0.11934,-0.17827,-0.50569,-0.50048,0.54374,0.078871,-0.15908,-0.11866,-0.26731,0.39427,0.52938,0.14747,-0.36412,0.033277,-0.0088205,-0.05207,-0.037518,0.29643,-0.053454,0.017613,0.5474,-0.17897,-0.20668,0.1064,0.1708,-0.2162,0.24036,-0.07932,-0.29827,0.118,-0.078587,0.031965,-0.13146,0.013344,-0.15376,0.046152,-0.013725,-0.026025,0.0007208,-0.20963,0.083047,-0.098713,-0.10691,0.12783,-0.062465,0.055609,0.015174,-0.093569,-0.1272,-0.034879,-0.19932,0.031769,0.010586,0.064155,0.073664,-0.0012389,0.020131,-0.036286,-0.01586,0.12516,-0.040532,0.086104,-0.082207,-0.028375,-0.061185,-0.12228,-0.02035,-0.092245,0.073459,0.014137,-0.0046648,-0.050022,0.03625,0.0438,0.0042218,-0.087591,-0.016398,0.097932,0.05305,0.037137,0.072718,0.10449,0.052752,0.068785,-0.0046988,-0.028866,0.043654,-0.012442,0.013307,-0.051926,-0.008427,-0.022558,0.018333,-0.00051656,-0.02333,-0.020046,-0.024331,-0.049104,-0.033738,0.073717,-0.053065,-0.0025534,0.0045821,0.014355,-0.025018,-0.053779,0.026594,0.029565,0.0057207,-0.072806,0.019813,-0.012793,-0.056964,0.0098485,0.04037,0.027299,0.032051,0.045238,0.01726,0.0034412,-0.014488,-0.022618,0.033136,-0.039542,0.035156,0.024206,-0.027822,-0.024992,-0.0040177,0.0086056,0.0015629,-0.016046,0.038877,0.012114,-0.01826,-0.046025,-0.019111,0.014109,0.011503,0.010255,-0.0029497,0.025874,0.0085748,-0.016552,-0.017178,-0.0043122,0.0012193,0.027677,0.0044762,0.015984,0.0014848,0.043842,-0.024016,0.024528,-0.0063359,-0.025705,-0.012497,-0.0075751,0.0031815,0.024556,-0.0011201,-0.026408,0.0010321,-0.00096373,-0.021145,-0.0046106,0.00099177,0.0096203,-0.019433,-0.0065618,0.0078768,-0.010045,0.0043833,-0.018336,0.010276,-0.00029846,-0.014051,0.0084371,-0.0086891,-0.0064316,0.0014645,-0.0045049,0.003113,0.00030848,-0.0084634,0.013287
-0.82402,0.16072,-0.60014,-0.11459,-0.44005,-0.48512,-0.59134,0.54078,-0.062373,-0.071891,0.0070705,-0.35123,0.42894,0.35647,0.34832,-0.36071,0.0059413,-0.20761,-0.23883,0.071804,0.007395,-0.048557,0.019315,0.32817,-0.049448,-0.010948,0.31047,0.088681,0.1068,0.033808,-0.065965,-0.15855,0.01262,0.13115,-0.11142,-0.10139,-0.039511,-0.020972,0.032411,-0.1693,0.12095,-0.014123,0.0095036,0.16068,-0.046447,-0.041781,0.0028202,0.083248,0.0050958,0.018655,0.077538,0.0064141,-0.044109,0.05946,0.0097876,-0.0056633,-0.10412,0.12784,-0.091691,-0.0067721,-0.015659,0.055732,0.037768,0.010573,0.093893,-0.031626,-0.024845,-0.074186,0.070652,0.095786,0.061864,-0.065458,-0.016552,0.043165,0.033501,-0.068506,-0.019385,0.09988,0.076904,-0.04529,-0.030974,0.001836,-0.024837,-0.13932,-0.080047,-0.062615,0.063604,-0.044123,0.00039704,-0.017544,0.12228,-0.0036095,0.023307,-0.028131,0.021048,-0.028368,-0.073116,0.053639,-0.013522,0.02421,0.059268,0.011516,-0.042022,0.054609,0.0014402,0.043659,-0.034919,-0.079445,0.022841,-0.09083,-0.00030587,-0.028663,0.027206,0.017172,-0.0021261,0.003899,-0.033697,-0.028905,0.029524,-0.042443,-0.043151,0.0065694,0.0022703,0.012262,0.016595,0.0076258,0.06664,-0.058868,0.0064762,-0.012415,0.027398,0.025708,0.048061,0.012002,-0.0064904,-0.050101,-0.0062376,0.012243,0.033211,-0.022999,-0.020417,-0.0048153,-0.036202,0.0057215,-0.066474,-0.011654,-0.021493,-0.024208,0.037921,0.046844,-0.0088529,-0.017334,0.029171,0.026458,-0.063848,0.01023,-0.028277,-0.0064646,0.023838,0.012848,0.049844,0.0016164,-0.01802,0.024586,0.015397,0.01081,-0.0056619,0.019418,-0.0023463,0.0040241,-0.017821,0.017103,-0.0052468,0.0082045,0.028425,0.0031663,0.026817,-0.018338,-0.0073777,0.020884,-0.010414,-0.0023992,-0.0060818,0.0069403,-0.005092,-0.0041496,-0.013271,0.0063179,-0.0064852
-1.5592,0.33524,0.64827,-0.84094,0.41826,0.14502,-0.23694,0.17797,0.13238,-0.26284,0.054709,-0.24064,0.36037,0.12372,0.26108,-0.031714,0.10326,0.069783,0.06094,-0.38579,-0.039482,0.18621,0.010369,-0.021249,-0.018245,-0.067756,0.052587,-0.016989,0.16692,-0.012181,-0.22385,0.27215,0.41256,-0.24728,-0.028412,0.31346,0.13782,0.16007,0.060917,-0.21907,-0.16926,0.027804,0.0047506,-0.24715,0.01223,-0.019212,0.24113,0.062107,0.047595,-0.02731,0.0090126,0.22243,-0.046122,-0.07695,0.10115,-0.13791,-0.021699,-0.040231,0.099187,0.18119,0.019967,-0.066982,-0.0024207,-0.0080471,-0.075276,-0.022674,0.0059421,-0.027916,-0.0076752,-0.026296,0.01414,-0.011469,0.014557,-0.020825,0.044589,-0.0078449,0.0029551,0.011374,-0.019125,-0.012656,0.033083,0.026042,-0.014686,0.13318,-0.032041,0.06202,-0.042527,0.00015407,0.028726,-0.039502,-0.040587,0.091183,-0.0051798,-0.027419,-0.0053831,0.063231,-0.093602,0.077288,-0.0096074,0.021533,-0.015234,0.092347,0.044896,0.022057,-0.0069715,0.036501,-0.0018765,0.0043639,-0.059368,-0.073461,-0.007575,-0.016791,0.05648,0.0048819,0.0017628,0.0028211,-0.016712,0.024056,-0.034099,-0.029599,-0.0074469,-0.029105,-0.0018469,0.014098,-0.0086364,-0.0088082,0.008697,0.023627,-0.051417,0.0071224,0.039651,0.013054,0.043179,-0.0088491,-0.013302,0.0053134,-0.020652,0.00052318,0.00052477,-0.0096966,-0.012758,0.020658,0.0096212,-0.025056,-0.0021184,-0.013185,-0.0051177,0.0045669,0.032194,-0.0016098,-0.00024203,-0.016036,-0.0024989,-0.012659,-0.0045561,0.00022068,0.024268,-0.0033096,0.011638,0.003455,0.018581,0.0083249,0.010412,0.011075,-0.0079896,-0.0085704,0.0066017,-0.00024562,-0.013945,0.019562,-0.020894,0.0092812,-0.0030064,-0.011771,0.0036213,0.0095368,-0.0035615,0.0052861,0.0041037,0.0023496,0.0044031,-0.003058,-0.0091304,0.0026883,0.0013573,-0.0040157,-0.010639,-0.0083181,-0.0022904
-0.58656,-0.28081,-0.95249,-0.36891,-0.14779,0.74722,-0.25474,0.10226,0.17151,0.040967,0.048536,-0.10794,0.013039,0.14578,-0.14859,0.038057,0.0084398,0.16311,-0.047611,0.026488,0.10773,0.052058,-0.077974,0.17982,-0.090742,0.0055995,-0.025541,0.03559,0.014471,0.079593,0.082239,-0.060055,-0.098296,0.081315,0.045719,0.0161,0.1101,0.038811,0.035029,0.01482,0.027125,0.0084767,0.11203,-0.11396,-0.025638,-0.0034419,-0.090175,-0.027749,-0.011,0.015211,-0.036916,0.039115,0.12897,0.056509,-0.0018624,-0.028459,0.053061,-0.077122,-0.064692,-0.041627,-0.054938,0.030178,-0.0035536,-0.070132,0.02845,0.084546,-0.019388,-0.017373,-0.042168,-0.0346,0.094436,-0.014261,0.020748,-0.029226,0.00071108,0.030789,-0.066626,-0.039922,0.018955,-0.04321,-0.018634,0.0029773,-0.066766,0.0039222,0.0021153,-0.073647,-0.065984,-0.034643,-0.072282,0.036209,0.0095943,0.037549,-0.0088215,-0.033922,-0.072794,-0.0070487,0.037607,0.04621,0.07109,-0.0014441,0.0013064,0.064313,0.022505,-0.055139,0.0017577,0.047401,-0.079016,-0.080942,-0.051271,0.020048,-0.017373,0.014707,-0.016453,0.040996,0.047868,0.016565,-0.024177,0.063753,0.0069494,0.016834,-0.025082,-0.012658,-0.0050199,0.0043107,0.0044704,-0.028988,-0.0086391,0.032954,0.0066885,0.031396,0.033172,0.0081485,-0.089114,-0.066167,-0.079781,0.050769,-0.042649,0.014757,0.020787,-0.024612,0.069928,-0.017149,-0.027748,-0.015801,0.0089652,-0.041959,-0.0128,-0.0062036,-0.060254,-0.06825,0.066257,-0.026527,0.038426,-0.023545,-0.018971,0.0018592,0.039106,-0.02069,-0.013821,0.0094536,0.019284,0.03651,-0.05717,0.025419,0.0022519,-0.065587,0.0080805,0.058294,-0.022993,-0.01724,-0.038288,-0.040051,-0.006515,-0.022905,0.045551,-0.017055,0.023189,0.0016342,0.0057553,-0.013333,-0.058588,0.019475,0.046794,-0.049471,-0.014935,0.010846,-0.025425,0.0070407,0.008722
-0.050599,-0.63944,-0.95258,-0.12566,0.32101,0.42182,-0.37367,-0.32953,0.1942,0.54493,0.048844,-0.058744,0.20596,0.10594,-0.24437,0.18157,-0.02429,0.091886,0.05804,0.055952,0.060489,-0.29807,-0.18781,-0.15121,-0.054789,0.0053485,0.041162,-0.05919,0.049657,-0.23347,-0.044238,-0.033888,-0.082662,-0.037628,0.031903,-0.00065388,-0.081814,0.016118,0.0065311,0.13455,-0.038344,0.022273,0.017849,0.027716,-0.077363,-0.049447,-0.018489,-0.0022332,0.075947,-0.0045438,0.064892,0.056767,-0.022333,-0.091755,-0.0069363,-0.033914,-0.058191,0.092427,-0.014677,0.0080858,-0.0034584,0.015115,0.036072,-0.0047015,0.14016,0.18556,0.014377,-0.022337,0.10043,-0.032872,-0.11224,0.0057628,-0.12128,0.006747,-0.036464,0.057594,-0.0047679,-0.048668,-0.03627,-0.093685,-0.029994,-0.063305,-0.024151,0.01056,0.033232,-0.058255,0.062161,0.059061,0.00074466,-0.061662,0.021768,0.057844,0.040765,-0.035817,-0.075103,0.0094005,0.0063522,-0.0074173,-0.039052,-0.028081,0.083801,-0.0035463,0.083236,0.060977,0.038661,-0.028258,0.051416,-0.093346,-0.095283,-0.031921,0.028406,-0.053847,0.025295,-0.01045,0.054827,0.033195,0.0033262,-0.035896,-0.048038,0.088241,-0.033619,-0.033942,-0.0053206,-0.017482,0.027333,0.014042,0.075718,0.051595,-0.073746,-0.041139,0.0017017,0.0033036,0.0056488,0.067705,0.070043,0.032626,-0.0048,0.0017854,-0.010916,-0.016657,-0.019031,0.049048,0.030342,0.059053,-0.0026599,0.00020747,0.042761,0.030393,-0.0061664,-0.021953,0.041803,-0.0094862,-0.0026979,-0.020093,0.0061354,0.013614,0.014085,-0.088134,-0.0015129,0.02137,-0.017078,0.010175,0.02107,0.013502,0.020581,0.012768,-0.029345,-0.018107,-0.022179,-0.013512,-0.014126,-0.0071258,0.016666,0.014586,0.0031207,0.019094,-0.0078236,0.0023475,-0.018061,0.0025189,0.025799,-0.014944,-0.012752,0.0041465,0.0046423,-0.0077584,0.018207,-0.02388,-0.0060459
-0.13376,0.027712,-0.52007,-0.39559,0.020453,0.60429,0.13762,-0.023498,-0.14165,-0.312,-0.091485,0.20088,0.0014817,0.084793,-0.18774,0.10288,-0.38992,-0.0046339,-0.32516,0.06636,0.015882,-0.12869,-0.02088,0.010215,0.16968,0.012981,-0.13305,0.025786,-0.065246,0.0032266,-0.098724,-0.11934,0.010581,-0.014929,0.16856,0.13661,0.059403,0.13803,0.055569,0.014693,0.092745,0.054208,0.091344,0.045877,0.014352,-0.02152,-0.033023,0.077111,0.034775,0.01777,-0.042968,-0.0092143,-0.01649,0.048852,-0.014398,0.019461,0.030608,-0.024214,0.041551,0.091539,0.044179,0.017386,-0.10111,0.026712,-0.043736,0.049588,0.023834,-0.053062,-0.024282,0.082604,0.062265,-0.090538,0.014774,-0.10288,0.081091,0.012647,0.10838,0.048329,-0.10576,-0.074246,-0.0092178,0.11667,0.04398,-0.048962,0.034323,-0.085437,-0.056318,-0.061493,-0.041832,0.093868,-0.089662,-0.0092677,-0.060525,-0.083413,0.0060518,0.047365,0.050305,0.0065873,0.039565,-0.080378,0.019536,0.042596,-0.09198,-0.030471,-0.0081891,0.040301,-0.065914,-0.064965,0.0093879,-0.033568,0.0099995,-0.028248,-0.083764,-0.020218,0.063399,0.05563,0.0096395,0.0061195,-0.010918,-0.027151,0.030122,-0.0036574,0.028571,-0.032921,0.022196,-0.032789,-0.027318,0.0075428,-0.051346,-0.038704,-0.0095049,0.05817,0.015051,0.035038,-0.01532,-0.010865,0.017479,-0.018156,-0.036415,-0.030099,-0.0014344,-0.041452,0.021113,0.037403,-0.013203,0.065176,-0.050319,0.01519,0.027705,0.019793,-0.037607,-0.030257,0.060709,0.011699,0.01583,-0.0058614,0.019991,0.0077143,0.042703,0.010362,0.012589,-0.00019015,0.018339,0.032845,0.019667,0.048577,-0.022723,-0.0044312,-0.0052047,-0.017084,0.025949,0.020693,-0.013488,0.029588,-0.054607,-0.016065,-0.065759,0.0035264,0.01482,-0.015508,0.022813,-0.00777,-0.0018044,0.0039684,0.0077575,0.012924,0.032422,-0.0021062,0.010903
-0.17625,-0.47664,-0.43577,-0.36805,0.27757,0.12025,-0.045998,-0.56744,0.041775,0.62569,-0.037745,0.12485,0.38503,-0.10484,-0.046192,0.2407,0.064611,-0.017999,-0.16039,-0.081378,-0.2616,-0.31971,0.037573,-0.21122,0.035834,0.10336,-0.00095618,-0.024962,-0.044522,-0.027871,-0.15069,-0.27505,0.0025966,0.0031979,-0.038731,-0.049238,-0.063312,-0.058111,0.19722,0.15226,-0.069859,-0.10505,-0.03297,0.11,0.047835,-0.071879,0.14825,-0.017522,0.097146,-0.008427,0.043907,-0.082027,0.076769,-0.13011,0.12233,0.060388,-0.0045998,-0.030073,-0.070694,-0.010131,-0.057905,-0.050451,-0.065265,0.05028,0.0058128,0.11812,-0.13156,-0.1053,-0.024339,-0.046367,0.0096166,-0.027432,-0.10382,-0.0095247,-0.097742,-0.031097,-0.094187,-0.016465,0.077954,0.029205,0.054442,0.10153,0.061073,-0.046246,-0.15965,0.089816,-0.022041,0.035605,-0.089215,0.087492,-0.058906,-0.010891,0.027263,0.021052,0.024775,0.1033,-0.036211,0.0182,0.064851,0.029568,-0.043987,-0.025608,-0.050194,-0.011889,-0.015697,0.036313,-0.012802,0.0098931,-0.065726,-0.0024847,-0.050684,-0.017413,-0.0090428,-0.00073468,-0.002356,-0.059307,0.072774,0.022457,-0.052381,-0.044041,-0.049985,-0.01454,-0.046059,0.016043,-0.018186,0.0016938,-0.055923,-0.006872,-0.012846,0.013945,0.0045591,-0.01768,0.063104,-0.033946,-0.045548,-0.060412,0.019728,-0.0077834,0.0029171,0.031586,-0.0040853,0.013158,0.01441,0.014175,0.0081887,-0.032181,0.014145,-0.00243,0.048871,0.0080001,9.6191e-05,0.033598,-0.016203,-0.016953,0.0049523,-0.033485,0.0014913,0.030224,0.0029216,0.018232,0.016247,0.02618,-0.0065113,-0.013987,0.017538,-0.015477,0.013084,0.0068919,0.023451,-0.0030137,0.031841,0.01837,0.010786,0.0094904,-0.010699,-0.02027,0.021398,-0.0095092,-0.0049233,-0.00099994,-0.01541,0.016774,0.0080741,-0.015412,-0.004772,0.0081281,-0.0089217,0.0026535,-0.0040256
-0.11684,-0.32258,-0.92455,0.31802,0.47583,0.10898,-0.63191,-0.457,-0.081069,0.49915,0.1002,0.058676,0.30904,-0.1284,-0.18859,-0.14207,-0.10225,0.085279,0.011476,0.031205,0.1457,-0.11369,-0.02992,-0.23926,0.017346,-0.024685,0.31781,0.10797,-0.2544,-0.2904,0.046268,0.069598,0.062093,-0.12417,-0.029058,-0.097364,0.037707,0.011397,0.15161,-0.123,0.095645,0.10937,0.093061,0.089973,-0.09689,-0.18838,-0.14155,0.11368,-0.086834,0.13218,-0.080516,0.2846,0.027474,0.060286,0.024894,-0.050576,0.043155,0.079195,-0.033211,-0.047387,0.16755,-0.12421,-0.067963,-0.08364,-0.0020965,0.036595,-0.031476,-0.068356,-0.096926,-0.088694,0.036332,0.023341,0.0026946,-0.061868,-0.089981,0.14022,0.044964,0.11072,-0.052613,-0.081928,-0.034184,0.028428,-0.022283,0.013562,-0.062371,0.028635,-0.0021726,-0.015318,-0.013501,0.0024441,-0.020776,0.023951,-0.038513,0.064084,-0.025918,-0.048794,0.032081,-0.034477,-0.078779,-0.014799,-0.071764,0.066926,0.022548,-0.046116,0.011601,-0.022722,-0.01589,0.054652,0.088122,0.0086466,0.023086,0.051882,0.0012245,-0.011534,-0.029982,-0.0034344,-0.020877,-0.027173,0.0007013,0.021051,-0.0078351,-0.01196,0.044855,0.036747,-0.073702,-0.0094566,0.015703,-0.038789,0.055301,-0.0059623,-0.010674,-0.026611,-0.02268,-0.032356,0.0057124,0.024843,-0.015739,0.0010481,0.0089656,-0.00058865,-0.0087209,0.032547,-0.028107,-0.016946,0.012511,0.0030366,0.00037213,-0.0056952,0.012147,0.063672,-0.0028794,-0.014416,-0.009839,0.040369,0.0035372,0.023243,-0.010859,0.040594,-0.0086,-0.0030408,-0.0078679,0.0047146,0.0024303,0.0021146,0.0026502,1.0656e-05,0.019687,-0.0034477,0.0098992,-0.0051833,0.013117,0.020293,-0.0068792,-0.027676,-0.001513,0.012855,-0.0036211,0.0051523,0.0043388,0.0023472,0.00384,0.017336,-0.0063215,0.0027593,0.0053061,0.011326,-0.0022526,0.0065675,0.0068227
