-0.5735,0.17406,-0.15656,0.302,-0.074737,0.34561,0.047678,0.084527,0.71849,-0.076134,0.2178,-0.29061,-0.10507,-0.19362,0.10188,0.1139,0.27055,0.034211,0.042436,0.067997,-0.12756,0.067679,-0.096675,-0.44868,-0.17848,-0.41378,-0.093312,0.14164,-0.030783,-0.085461,0.28212,0.076931,-0.07079,-0.097154,-0.03612,0.33615,-0.11535,-0.31818,-0.53124,0.046051,-0.11267,-0.014876,0.047527,0.19922,0.033989,0.095613,-0.042787,0.091802,-0.43104,-0.093818,-0.1539,-0.066967,-0.080119,-0.090438,0.062984,-0.13109,0.19605,-0.16879,0.060612,0.286,0.042354,-0.12355,0.12982,0.064202,-0.091231,-0.072311,0.059279,0.08506,0.068002,0.37541,-0.07641,-0.059934,-0.0042108,-0.030785,0.043197,-0.031996,0.018998,-0.037666,-0.019696,-0.065966,0.025308,-0.059192,0.030197,-0.0028056,0.038168,0.083937,0.040945,-0.048727,0.075169,0.017655,-0.049938,0.029535,-0.0092921,-0.031659,-0.031743,0.0353,0.021684,0.10265,-0.019612,-0.023336,-0.00065482,0.037222,0.012743,-0.011152,0.03169,0.017623,0.019167,0.023639,-0.055914,-0.0093069,0.0039321,-0.043231,-0.0007631,0.0124,-0.01658,-0.018184,0.025935,0.028378,0.025605,-0.038032,0.0092361,-0.00082339,0.020855,0.0020816,0.017824,-0.0013792,0.045162,-0.032741,0.012105,0.0026502,-0.020957,0.0083307,-0.0089633,-7.1073e-05,0.018544,0.013879,0.00093005,-0.01938,-0.035175,-0.015794,-0.018361,-0.0040983,0.0032925,-0.0097276,0.011592,-0.011756,0.0055398,-0.012181,0.00019572,-0.010776,0.0075261,-0.0099299,0.0032993,0.017947,0.023387,0.0024965,-0.0033984,-0.0016072,-0.0026014,0.0023464,0.015057,0.0018024,0.0014715,-0.001734,0.012138,0.017573,-0.0040897,0.0022236,-0.0015571,-0.0091041,0.0056509,0.0032561,0.00039771,0.00065112,0.0035652,0.0027494,0.00044216,-0.0019229,0.0002378,9.7093e-05,-0.0092092,0.0015465,-0.0029196,0.0045194,0.0028474,-0.0060047,0.0050813,0.0020136,0.00060315,-0.0024485,-0.0049127,-0.0028473,0.0056351,-0.0049976,-0.0021802,0.0019762,0.00232,0.0013308,9.8061e-05
-0.91457,-0.61581,-0.33528,-0.62597,0.33132,0.31739,-0.23841,-0.46739,-0.15986,-0.054171,0.16719,0.24352,0.2993,0.037838,-0.018907,-0.01559,-0.34549,0.10964,0.014785,0.16033,-0.30733,-0.70828,0.12498,-0.17845,-0.02566,-0.066158,0.080791,-0.03596,-0.15235,-0.016876,0.12187,-0.35136,0.33508,0.17047,-0.16595,0.11368,0.20155,-0.10338,0.31811,-0.25979,-0.15167,0.21096,-0.034181,-0.1049,-0.072884,-0.012935,0.091535,0.22136,0.011783,-0.066646,-0.060147,0.013628,-0.10157,-0.28596,0.067399,0.052249,-0.16362,-0.13331,-0.018683,0.14504,0.23877,-0.14645,-0.046577,0.14609,0.21851,-0.031373,-0.18805,0.22532,-0.062915,0.010088,-0.091249,0.047419,0.027907,0.099824,-0.025251,-0.00062494,-0.16308,-0.089936,0.1606,0.10571,-0.043715,0.0088991,0.0062121,0.053426,0.063428,-0.042791,0.057588,-0.056342,-0.0095947,0.04955,-0.07225,0.054363,0.10174,-0.0076928,-0.021366,-0.0021586,0.072847,-0.032891,0.035913,-0.0047527,0.010854,0.043735,0.025221,-0.0052417,-0.022107,-0.038065,-0.051194,0.0042138,-0.031927,0.0055708,-0.013869,0.026577,0.01074,-0.01273,-0.032641,-0.020115,0.022303,-0.017829,-0.011977,0.0054729,-0.015552,-0.0084653,0.029124,-0.037353,-0.0012462,-0.028854,0.029727,0.034704,0.021383,0.0076378,0.0043278,0.0026885,0.017801,-0.0078792,-0.012298,0.0055394,0.0098534,-0.0085344,0.00021464,-0.0058399,0.0036237,-0.023725,-0.0060612,0.0050557,0.0022,0.005002,-0.0037418,-0.0067374,-0.0035239,-0.0061116,0.010715,0.0086287,-0.0039871,-0.00022115,0.0071456,-0.0091567,-0.0010703,0.0025765,0.0060491,0.0080263,-0.0045092,-0.0023831,-0.0094965,-0.0061531,0.0073812,-0.0038298,-0.0014481,0.0014953,-0.0045267,0.0017631,0.0087365,0.012771,0.0066763,-0.0011941,-0.013845,0.0046606,-0.010982,0.0080394,0.0033347,-0.0038904,-0.0021356,-0.0048527,-0.0028819,0.0019809,-0.00032196,-0.0042999,0.001772,-0.0041993,0.0056293,-0.0021855,0.0033766,0.00464,-0.0031105,-0.0050857,-0.00017397,0.0024548,0.0017873,-0.00062668,-0.00029719
-0.8605,-0.36841,-0.069653,-0.15997,0.29695,0.12208,-0.20991,-0.23241,-0.056421,0.013168,0.21787,-0.14179,0.22562,-0.084293,-0.016911,-0.085371,-0.20124,0.18776,0.11102,0.15708,-0.23353,-0.035061,-0.14305,0.073483,0.010576,0.045764,-0.00098944,-0.098239,-0.10603,-0.12817,0.091248,-0.011265,-0.05466,0.21217,0.19057,0.041854,0.090032,-0.10557,-0.012967,-0.26802,-0.081659,-0.010976,-0.0062681,-0.024173,-0.093352,-0.15931,-0.037548,0.0084192,-0.057713,0.010493,0.2362,-0.036349,-0.092542,-0.06619,-0.038511,0.0064218,0.19863,-0.011359,-0.021322,-0.037892,-0.0037202,0.040328,-0.038682,0.025601,-0.16642,0.012575,0.018089,-0.068046,-0.014465,0.053855,0.097817,-0.045142,-0.00021237,-0.032129,-0.046581,0.066433,0.016128,0.022397,-0.08908,0.059553,0.024999,-0.019827,-0.057897,-0.05572,-0.13293,-0.095142,-0.069296,0.047519,0.029938,0.10956,0.053962,-0.039394,-0.034566,0.0085635,-0.074927,0.025625,-0.12278,0.0087914,-0.0065544,0.093519,0.10185,-0.079079,-0.0019731,-0.021436,0.0065123,0.002793,0.033089,0.020416,-0.023804,0.026082,0.024114,-0.026404,-0.027591,0.093173,0.022409,0.02008,-0.0094559,0.036044,-0.016336,-0.0072134,-0.02764,0.02005,0.063123,0.010488,-0.024254,0.026121,-0.076739,0.018399,0.018908,0.01219,-0.011083,-0.012559,0.0025071,3.1438e-05,0.025912,9.2183e-06,0.041585,0.054059,-0.017938,0.042041,-0.0096184,-0.0021126,-0.011282,-0.0020637,0.023067,-0.031387,-0.013316,0.013988,0.0028547,0.02605,-0.012063,0.016883,0.012773,-0.0061072,0.035205,-0.04155,0.0027067,-0.031682,0.0024577,-0.055661,0.0067392,-0.0040776,-0.028478,0.0056858,0.001866,-0.026702,-0.024503,0.031478,0.03733,-0.05685,-0.027216,0.054598,0.0060241,-0.010311,-0.024611,-0.01552,0.013949,0.025299,0.011002,-0.0072972,0.06233,0.048457,0.026901,0.040173,-0.016888,-0.027329,0.029712,-0.014723,0.038713,-0.0034644,0.011359,-0.0062168,-0.04045,0.073797,-0.072806,0.0034491,-0.0073383,0.011845,-0.0091277
-0.94015,-0.32044,-0.023373,-0.16538,0.34085,0.059104,-0.19796,-0.3094,-0.19303,0.083092,0.20743,-0.1401,0.082574,-0.06999,-0.01805,0.05596,-0.26504,0.21176,0.097198,0.18786,-0.14397,-0.18255,-0.18722,0.10307,-0.083335,0.0091273,-0.11905,-0.059693,-0.0058456,-0.18689,0.11269,-0.031887,-0.011513,0.25689,0.15819,0.035596,0.065602,-0.12048,0.037664,-0.18786,-0.034814,-0.0037325,-0.0071125,0.017066,-0.10252,-0.1537,-0.067659,0.026331,-0.021181,0.0043041,0.14854,0.002981,-0.049655,-0.039534,-0.083469,-0.0043277,0.19827,-0.093509,-0.068626,-0.00095602,-0.01456,0.087617,-0.00492,0.093243,-0.12736,-0.017066,0.025639,-0.092042,0.03287,0.025834,0.05713,0.065788,-0.021874,-0.054393,-0.030099,0.04116,0.015981,-0.024304,-0.048428,-0.0067501,0.029318,0.050485,-0.067541,-0.016604,-0.072734,-0.089389,-0.032555,0.090188,0.0060181,0.1023,0.092904,-0.023013,0.0011258,0.049158,-0.04646,-0.010647,-0.10673,0.0042958,-0.035442,0.0006781,0.085549,-0.090317,-0.012527,-0.013485,0.017062,0.020771,0.067671,0.013562,0.024531,-0.039823,0.011478,0.0087917,-0.052954,0.060022,0.003485,0.014778,-0.024469,0.022888,0.018076,-0.055323,-0.0069288,0.027889,-0.024108,0.04083,0.0006059,0.059048,-0.052784,0.0164,-0.010245,0.06552,0.024671,-0.038051,-0.020914,-0.039959,-0.0043283,-0.024917,0.035641,0.023605,0.035892,0.011047,0.010487,0.049146,0.05478,-0.028798,-0.0045871,0.015136,0.023625,-0.034778,-0.003733,0.012851,-0.0064478,-0.017539,0.0067619,-0.039326,-0.010746,0.0013006,-0.055452,-0.0074104,-0.014616,0.015412,0.025222,-0.012389,0.036232,0.020365,0.008268,0.060652,0.0027534,-0.017829,-0.010861,0.043281,0.034811,-0.044623,-0.010081,0.021357,0.033054,0.022313,-0.010669,-0.0089135,-0.014812,0.01774,-0.054908,-0.029774,-0.034226,-0.047746,0.023999,0.030864,-0.031219,0.033019,-0.029977,0.0075468,-0.014394,0.0025993,0.048196,-0.078836,0.074754,-0.0033738,0.0077462,-0.012268,0.013605
-0.77725,-0.64452,-0.27498,-0.28067,0.042588,-0.18339,-0.038794,-0.37619,-0.053364,-0.19518,0.16224,-0.039145,0.12618,-0.043363,-0.021992,-0.11455,-0.13616,0.025375,0.052354,-0.019024,-0.22749,-0.027926,-0.012394,0.080793,0.060344,0.045152,0.034149,-0.11575,-0.03308,-0.02349,-0.059009,0.035057,-0.089509,0.17021,0.059033,-0.10604,0.071836,-0.057021,-0.029672,-0.2219,0.013848,-0.022489,-0.023353,-0.062291,0.00063804,-0.040789,-0.017977,-0.066099,-0.027163,-0.013663,0.13558,0.044858,0.095913,-0.0063999,0.072661,-0.035189,0.096629,0.054415,0.073135,-0.057983,-0.025786,0.010205,0.083423,-0.082676,-0.018726,-0.018275,0.024197,-0.087174,0.0044076,0.070022,-0.061697,-0.15813,0.051795,0.0020683,-0.073175,0.022907,0.07839,0.048934,-0.077414,0.054084,0.0005402,-0.029176,0.023526,0.020489,0.019178,0.074299,-0.064792,0.03644,0.063266,-0.063705,0.04538,-0.03219,-0.050264,-0.082057,0.030562,0.00066207,-0.030551,-0.024132,-0.023231,0.13737,-0.0013183,0.035015,0.011579,-0.0023373,0.0095238,-0.044917,0.022462,-0.12359,-0.057742,-0.037299,0.0098706,-0.030672,0.058882,-0.0095775,-0.082184,0.0037724,-0.021412,0.039433,-0.078756,0.030483,0.065255,-0.040522,0.10426,-0.073935,0.028606,-0.0078579,0.026303,0.021939,0.064333,-0.035724,-0.022199,0.13063,-0.023957,0.038051,-0.0043221,0.0089692,-0.071052,-0.072674,-0.034572,-0.065686,-0.014467,-0.03039,-0.073925,0.086256,-0.051517,-0.067784,-0.018451,0.018465,-0.0073119,0.027143,0.028138,0.021224,-0.055445,0.11627,-0.015918,0.017178,0.043402,-0.033823,0.0021954,0.071829,0.028803,-0.018308,-0.011502,-0.059641,-0.032639,-0.072396,0.029022,-0.041619,-0.042658,0.029988,-0.056064,-0.034895,0.027427,0.003329,-0.015655,-0.0042243,0.0063185,0.00044142,-0.0066836,-0.0069917,0.014441,-0.043083,-0.0014507,-0.020642,0.00042082,-0.012222,0.0031876,0.0024819,-0.032821,-0.0041572,-0.01835,0.00026827,0.0040711,-0.018095,0.033698,0.0036984,0.013341,-0.001297,0.0013124
-0.50121,-0.059924,-0.11041,-0.26146,0.30565,0.012289,0.037974,-0.40727,-0.28605,0.097451,0.1313,-0.13769,0.11281,0.023723,0.0032484,0.14391,-0.26848,0.11156,-0.0052803,0.14682,-0.11182,-0.17648,-0.16023,0.055537,-0.19284,-0.027927,-0.18111,0.045642,0.19807,-0.056595,-0.067446,0.10634,0.042068,0.21086,0.046566,-0.049059,0.13177,0.14775,0.046312,-0.022638,0.015855,-0.05435,-0.1106,0.084399,-0.0059287,-0.14711,-0.24603,-0.12492,0.10426,-0.13919,0.019999,-0.028806,-0.019471,0.051894,-0.0472,-0.026956,0.26379,-0.039977,0.097278,-0.1061,-0.15375,-0.030024,-0.051926,0.16461,-0.083504,0.019098,-0.057543,-0.26913,0.098074,0.12456,0.004111,-0.032308,-0.084807,-0.15054,-0.023367,-0.083234,0.0038128,-0.092293,-0.036345,-0.10022,-0.14971,0.10177,0.021484,-0.059319,0.012974,0.08801,0.066414,0.072908,-0.024504,-0.046341,-0.070444,0.21944,0.11853,0.091843,0.014094,0.0065529,0.1513,0.086904,-0.0071883,-0.15343,-0.15435,0.045095,-0.030811,0.022739,-0.033771,-0.010506,-0.10504,-0.03328,0.029827,-0.028752,-0.058725,-0.00069494,-0.049316,-0.057635,-0.010798,0.085939,0.076586,-0.11274,-0.012109,0.019105,-0.0028155,2.1971e-05,-0.089247,-0.0008447,-0.03061,-0.040319,0.049785,-0.0079154,0.0056195,-0.089696,0.0012869,-0.029632,-0.020784,0.027327,-0.0012765,-0.0285,-0.044052,-0.019687,0.014284,-0.0086789,0.030506,-0.03024,0.023376,0.0085871,0.022983,-0.01107,-0.021923,0.02769,-0.011053,-0.042847,0.026415,0.013772,0.0090243,-0.0025735,0.0083259,0.01826,-0.0079875,0.0073881,0.01192,0.009607,-0.024906,-0.0016449,-0.0064438,-0.012508,-0.0057834,-0.025631,0.0098339,-0.0061182,0.015391,-0.00048623,0.0039658,0.018546,-0.00042992,-0.0052732,-0.0094016,-0.0089992,0.0033294,0.0071564,0.0024637,-0.015133,0.0088691,0.0034982,-0.0047745,0.015726,-0.0058773,-0.008357,-0.00068264,-0.0031643,0.0033409,0.00042863,0.00078734,0.0099205,-0.0092907,0.015,-0.0022115,0.0056532,-0.0043809,-0.00090818,-0.00014881
-0.76069,0.056353,-0.40835,-0.075969,-0.10321,-0.54199,0.059121,-0.48886,-0.23189,-0.028961,0.085525,0.18323,-0.040029,-0.094747,0.19272,0.3147,0.27621,-0.074959,0.27415,0.044254,0.27755,0.10707,0.16051,0.12352,0.024997,0.0030513,-0.1565,0.0065441,0.11774,-0.02576,0.20703,-0.21582,-0.25241,0.028912,0.169,-0.18985,-0.29857,-0.14724,0.096987,-0.018818,-0.28496,-0.020007,-0.072478,0.12396,-0.0039493,-0.056687,-0.1279,-0.082407,0.11389,0.069034,-0.085096,0.020905,0.13026,0.1636,0.16035,0.06772,0.12485,0.19223,0.019947,-0.050121,0.24233,-0.018115,0.083815,-0.04458,0.050531,-0.12745,0.21517,0.048653,0.16346,0.11958,0.027854,-0.017776,-0.045517,0.10743,0.18547,-0.0041793,0.023075,-0.036986,0.038397,0.046951,-0.16853,-0.086985,-0.043403,0.12489,0.16061,-0.054833,0.020447,0.029266,-0.060789,-0.012902,-0.033498,0.055063,0.21294,-0.028081,-0.015423,-0.10477,0.023626,-0.020246,-0.0032407,0.048228,0.0782,-0.14531,-0.038158,-0.010235,-0.045578,-0.075164,0.0048188,0.022618,-0.007386,0.13626,0.023814,0.040811,-0.0066004,-0.044413,0.014538,-0.001469,0.014075,0.015322,0.013106,0.029693,-0.067087,-0.016234,0.039126,-0.031702,0.056995,-0.0017175,0.0033617,-0.0055646,-0.013312,-0.013577,0.025293,0.044576,0.025315,0.027767,-0.0096341,-0.02667,0.0048745,0.040617,0.039928,-0.017147,0.00036593,0.039386,0.012891,-7.1904e-05,0.031654,0.00080996,-0.013883,0.0033714,-0.01092,0.031452,0.0040294,0.014373,0.03118,-0.01088,-0.020408,-0.0049184,-0.013409,-0.0033751,0.001923,0.015587,-0.0060335,0.0054539,0.017649,0.005245,-0.014049,-0.0069049,-0.0076421,0.01688,0.0033792,-0.0063678,0.0071418,-0.011318,-0.012088,0.0044075,0.0092907,0.016723,0.026724,-0.010931,-0.011668,0.0018421,0.010858,0.015358,-0.00050689,0.00049833,-0.013858,-0.00031173,0.01207,0.0013716,0.0084866,0.0039566,-0.0078249,5.8334e-05,-0.001704,-0.0002446,0.0014685,-0.003158,0.00099549,0.0020225,-0.0034417
-0.69901,-0.21779,-0.13986,-0.12319,0.050901,0.23348,-0.17022,-0.32808,-0.40692,-0.16722,0.13691,-0.034662,0.021153,-0.063635,0.1198,0.33834,-0.074395,0.063813,0.23002,0.0059041,0.095371,-0.1469,0.028024,-0.034133,-0.014755,-0.047142,-0.086772,0.011528,-0.0094659,0.0079845,0.07458,0.0028461,-0.039521,-0.063839,-0.08393,0.031671,0.025759,-0.047575,0.02598,0.024832,-0.048421,0.10843,0.042458,0.00043307,-0.046377,0.026808,-0.033508,0.0074227,-0.027198,-0.011361,-0.13726,0.032178,0.059099,0.071833,-0.06764,0.0397,0.027082,0.028555,-0.056287,-0.0078193,0.031671,-0.011057,-0.001982,0.0086572,-0.039313,-0.0018055,0.050651,0.039097,0.0016422,-0.08027,-0.01055,0.058499,-0.0044458,0.018189,-0.051382,-0.033024,0.0040391,0.041442,-0.013524,-0.0062146,0.020623,0.055674,0.045911,-0.0074466,-0.061657,-0.018225,-0.010545,-0.0070509,0.013522,-0.01818,-0.021298,-0.056944,0.0067704,0.0032351,0.012754,-0.005157,-0.098153,-0.03203,-0.030154,-0.0054049,-0.067372,-0.030054,0.021194,-0.0038808,0.031144,0.064686,0.06436,-0.032478,0.00071328,-0.021334,-0.032479,0.030104,-0.059212,-0.054044,0.030314,-0.071937,0.043192,-0.017379,0.05487,-0.01872,0.075999,0.016294,-0.061839,-0.0043365,0.017917,0.03993,0.056398,-0.067745,-0.074059,0.015141,0.067116,0.015054,-0.0051831,-0.021102,-0.017096,0.0010455,0.011543,-0.027041,0.042025,-0.045504,-0.019548,-0.02252,-0.024942,-0.025858,-0.048143,-0.027044,-0.043293,-0.0036851,0.065002,0.025025,0.070053,-0.066701,-0.007893,-0.016015,-0.040186,0.045736,0.072566,0.0044975,-0.081036,-0.033504,0.0060797,-0.019008,0.062325,-0.095544,-0.0077108,0.038745,0.020138,-0.01417,0.046643,0.048701,-0.083655,-0.0053093,-0.02061,0.038774,0.025397,-0.050527,0.011482,-0.020306,0.022643,-0.052623,-0.039396,0.0029127,0.022215,0.015054,0.013265,0.0022117,-0.071799,-0.033529,-0.0085315,0.041946,-0.0097167,-0.041977,0.032033,0.037491,-0.059888,-0.013098,0.0035953,0.0084954,-0.01189
-0.45752,-0.12285,-0.0090363,0.26562,-0.30417,0.82533,-0.60872,-0.11784,-0.79453,-0.16968,0.10642,0.040714,-0.19236,-0.11545,0.019915,0.26409,0.36391,0.11252,0.49128,-0.18305,0.33053,0.093152,0.30046,-0.024065,0.13091,-0.0089267,0.10958,0.017006,-0.04596,0.09974,-0.16007,0.014484,0.0388,-0.42904,-0.27677,0.32822,-0.079447,0.077971,0.17488,0.23779,-0.026154,0.22048,0.028899,0.013065,-0.085881,0.030664,0.026457,-0.010211,-1.0931e-05,-0.052222,0.032175,-0.009769,-0.13399,-0.10516,0.027063,0.019437,0.23484,0.046236,-0.020703,-0.0502,-0.092648,-0.0085166,-0.067302,0.1471,-0.008472,0.031592,-0.07177,0.039489,0.021736,-0.070011,-0.12391,-0.015054,-0.1148,-0.041303,-0.02446,0.098795,0.045776,-0.12691,-0.14245,-0.11022,0.14122,-0.062153,-0.044202,0.059114,-0.027054,0.0091351,0.044251,-0.047934,0.005081,0.025411,-0.017615,0.048469,-0.045849,0.0045794,-0.060737,0.037983,0.028864,0.02044,-0.087365,0.015718,0.083912,-0.052216,-0.0051655,0.099631,-0.069621,0.026745,-0.032603,-0.045469,0.039293,0.063562,0.04216,-0.0055668,-0.058898,0.034868,-0.11115,0.047976,0.01859,0.016477,-0.1069,0.0034888,0.043701,0.0073925,0.029521,-0.031352,-0.0080134,-0.010637,-0.086758,0.06707,0.055613,-0.028845,-0.00098151,-0.016049,-0.021556,0.0049044,-0.014732,0.035899,-0.0085852,0.036388,0.026326,0.012138,0.016001,0.0038363,-0.0021689,0.032331,0.011622,-0.014356,-0.032521,-0.0048102,-0.016547,0.025065,-0.01725,0.037204,-0.0012579,0.011919,0.018587,-0.019003,0.0021817,0.045911,0.025452,0.030875,-0.026253,0.01397,-0.028439,-0.012246,-0.039348,-0.011576,0.010356,-0.0036849,0.012097,0.0085872,0.014161,-0.017934,0.0090591,0.00069023,-0.00034805,0.025289,-0.001489,-0.00031173,0.0086078,0.020864,-0.015812,-0.00055935,0.0082798,0.0014862,-0.0069446,0.014931,-0.0081281,-0.0050973,-0.0047262,0.0065676,-0.001743,-0.014733,0.010119,-0.0043111,-0.0074842,-0.0031083,0.002299,-0.00031979,0.0042328
-0.72911,-0.21897,-0.086312,-0.27537,0.11309,0.22274,-0.23521,-0.22204,-0.33007,-0.024775,0.038793,-0.099508,0.12266,-0.18561,0.072172,0.25971,-0.040433,0.03946,0.28347,-0.12033,0.15078,0.0027145,0.1952,0.010479,-0.031052,-0.012547,-0.052589,-0.0025221,0.08021,-0.08865,0.073433,0.11254,0.038458,-0.17546,-0.12918,0.08592,0.052528,0.14922,0.00095917,0.027036,-0.026761,0.12661,-0.022479,0.018843,-0.084572,0.042311,-0.069719,0.023413,-0.051958,-0.012931,-0.071579,-0.079059,-0.02001,0.089383,-0.052844,0.13124,-0.0072257,-0.021171,-0.081349,-0.027495,-0.065202,0.10981,0.063482,0.04719,0.016811,0.032939,-0.081301,0.029981,0.02145,-0.05348,-0.10294,0.28608,0.070847,-0.17717,-0.1171,0.079778,0.14699,-0.13542,0.0021297,0.050837,-0.023092,0.057004,0.088839,0.025814,0.2089,-0.053289,-0.038482,0.081747,-0.002492,-0.16829,0.050798,0.13199,-0.0070924,-0.054146,0.11892,-0.043776,-0.12677,0.08612,0.04542,-0.035766,0.041468,0.0036869,0.045722,-0.01247,0.05518,0.11638,0.055109,0.029669,0.012081,-0.057239,-0.023288,-0.047848,0.09615,0.033631,0.14418,-0.026177,-0.14283,0.057495,-0.024012,-0.035714,-0.086406,0.00018104,-0.039269,-0.037346,0.059989,0.015619,0.039646,-0.021522,-0.049794,0.054431,-0.011983,0.04726,0.0075634,-0.0047477,0.00079636,-0.04577,0.012595,-0.036607,-0.037046,-0.018943,-0.0027125,0.0087243,-0.018626,-0.025476,0.026425,0.0024846,0.030477,-0.0010699,0.03197,-0.04037,-0.019876,-0.012562,-0.050168,0.052885,-0.015337,0.0064969,0.0011081,-0.041604,0.040832,-0.0065323,0.013706,-0.0020553,0.01579,0.043423,0.054592,-0.020813,0.0027032,0.019166,-0.028974,-0.017661,-0.0036667,0.011264,-0.0041807,-0.037608,-0.020279,0.0015957,0.0041674,-0.010814,-0.023158,0.014376,0.029086,0.0027492,-0.0036361,0.0018548,-0.0038132,-0.011052,0.019792,0.0088449,-0.001669,-0.0063699,0.0011825,0.023252,-0.016819,0.009082,0.0016555,0.0047182,-0.0028654,9.073e-05,-0.0029703
